[2025-10-23 12:34:52] [INFO] === INICIANDO VERIFICAÇÃO DE FILTROS ===
[2025-10-23 12:34:52] [INFO] Diretório de backup criado: backups_filtros_verificacao
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\stock\logistica\veiculos\list.html: 1
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\stock\logistica\viaturas\list.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\avaliacoes\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\cargos\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\departamentos\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\feriados\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\folha_salarial\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\funcionarios\main.html
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\rh\presencas\horas_extras_lista.html: 2
[2025-10-24 11:59:31] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\rh\presencas\horas_extras_lista.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\rh\presencas\horas_extras_lista.html: 2
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\presencas\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\promocoes\main.html
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\rh\relatorios\main.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\rh\relatorios\main.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\rh\relatorios\main.html: 1
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\salarios\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\transferencias\main.html
[2025-10-24 11:59:31] [INFO] Sem problemas encontrados: templates\rh\treinamentos\main.html
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\rh\salarios\beneficios\main.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\rh\salarios\beneficios\main.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\rh\salarios\beneficios\main.html: 1
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\rh\salarios\descontos\main.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\rh\salarios\descontos\main.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\rh\salarios\descontos\main.html: 1
[2025-10-24 11:59:31] [INFO] Problemas encontrados em templates\rh\avaliacoes\criterios\main.html: 1
[2025-10-24 11:59:31] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] Backup criado: backups_filtros_verificacao\rh\avaliacoes\criterios\main.html
[2025-10-24 11:59:31] [INFO] Problemas corrigidos em templates\rh\avaliacoes\criterios\main.html: 1
[2025-10-24 11:59:31] [INFO] === RELATÓRIO FINAL ===
[2025-10-24 11:59:31] [INFO] Total de templates encontrados: 266
[2025-10-24 11:59:31] [INFO] Templates verificados: 42
[2025-10-24 11:59:31] [INFO] Problemas encontrados: 32
[2025-10-24 11:59:31] [INFO] Problemas corrigidos: 32
[2025-10-24 11:59:31] [INFO] Backups criados: 23
[2025-10-24 11:59:31] [INFO] Templates pulados: 224
[2025-10-24 11:59:31] [INFO] Erros encontrados: 0
[2025-10-24 11:59:31] [INFO] 
=== PROBLEMAS ENCONTRADOS ===
[2025-10-24 11:59:31] [INFO] templates\rh\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\inventario\ajustes_list.html: old_filters - Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO] templates\stock\inventario\ajustes_list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\notificacoes\list.html: old_filters - Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO] templates\stock\notificacoes\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\produtos\main.html: malformed_unified - Filtros unificados malformados (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\relatorios\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\requisicoes\list.html: old_filters - Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO] templates\stock\requisicoes\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\transferencias\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\transferencias\list.html: old_css_js - CSS/JS de filtros antigos encontrado (low)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\checklist\list.html: old_filters - Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\checklist\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\coletas\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\operacoes\list.html: old_filters - Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\operacoes\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\pod\etiquetas_list.html: old_filters - Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\pod\etiquetas_list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\pod\guias_list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\pod\provas_list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\rastreamento\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\transferencias\list.html: old_filters - Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\transferencias\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\stock\logistica\veiculos\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\rh\presencas\horas_extras_lista.html: old_filters - Filtros antigos não removidos (high)
[2025-10-24 11:59:31] [INFO] templates\rh\presencas\horas_extras_lista.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\rh\relatorios\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\rh\salarios\beneficios\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\rh\salarios\descontos\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [INFO] templates\rh\avaliacoes\criterios\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-24 11:59:31] [SUCCESS] VERIFICAÇÃO DE FILTROS CONCLUÍDA COM SUCESSO!
